Solanum campechiense	L.	redberry nightshade
Solanum capsicoides	All.	cockroach berry
Solanum elaeagnifolium	Cav.	silverleaf nightshade
Solanum erianthum	D. Don	potatotree
Solanum jamaicense	Mill.	Jamaican nightshade
Solanum lanceifolium	Jacq.	lanceleaf nightshade
Solanum lycopersicum	L.	garden tomato
Solanum lycopersicum var. cerasiforme	L.	garden tomato
Solanum lycopersicum var. lycopersicum	L.	garden tomato
Solanum mammosum	L.	nipplefruit
Solanum melongena	L.	eggplant
Solanum mucronatum	O.E. Schulz	pepino
Solanum nigrescens	M. Martens & Galeotti	divine nightshade
Solanum nudum	Kunth ex Dunal	forest nightshade
Solanum polygamum	Vahl	cakalaka berry
Solanum pyrifolium	Lam.	pear-leaf nightshade
Solanum quitoense	Lam.	naranjilla
Solanum racemosum	Jacq.	canker berry
Solanum riedlei	Dunal	Riedle's nightshade
Solanum rugosum	Dunal	tabacon aspero
Solanum seaforthianum	Andrews	Brazilian nightshade
Solanum torvum	Sw.	turkey berry
Solanum tuberosum	L.	Irish potato
Solanum wendlandii	Hook. f.	giant potatocreeper
Solanum woodburyi	Howard	Woodbury's nightshade
Solenostemon scutellarioides	(L.) Codd	common coleus
Solidago sempervirens	L.	seaside goldenrod
Solidago sempervirens var. mexicana	L.	seaside goldenrod
Sonchus asper	(L.) Hill	spiny sowthistle
Sonchus oleraceus	L.	common sowthistle
Sophora tomentosa	L.	yellow necklacepod
Sophora tomentosa var. littoralis	L.	yellow necklacepod
Sophora tomentosa var. truncata	L.	yellow necklacepod
Sorghastrum setosum	(Griseb.) Hitchc.	sandysoil Indiangrass
Sorghastrum stipoides	(Kunth) Nash	needle Indiangrass
Sorghum bicolor	(L.) Moench	sorghum
Sorghum halepense	(L.) Pers.	Johnsongrass
Spartina patens	(Aiton) Muhl.	saltmeadow cordgrass
Spathiphyllum wallisii	Regel	peace lily
Spathodea campanulata	P. Beauv.	African tuliptree
Spathoglottis plicata	Blume	Philippine ground orchid
Spermacoce assurgens	Ruiz & Pav.	woodland false buttonweed
Spermacoce confusa	Rendle	river false buttonweed
Spermacoce densiflora	(DC.) Alain	bouquet false buttonweed
Spermacoce eryngioides	(Cham. & Schltdl.) Kuntze	whorled-leaf false buttonweed
Spermacoce prostrata	Aubl.	prostrate false buttonweed
Spermacoce sintenisii	(Urb.) Alain	West Indian false buttonweed
Spermacoce tenuior	L.	slender false buttonweed
Spermacoce verticillata	L.	shrubby false buttonweed
Sphagneticola gracilis	(Rich.) Pruski	slender creeping-oxeye
Sphagneticola trilobata	(L.) Pruski	Bay Biscayne creeping-oxeye
Sphagnum portoricense	Hampe	Puerto Rico sphagnum
Sphenoclea zeylanica	Gaertn.	chickenspike
Spigelia anthelmia	L.	West Indian pinkroot
Spiracantha cornifolia	Kunth	dogwoodleaf
Spiranthes torta	(Thunb.) Garay & H.R. Sweet	southern lady's tresses
Spirodela polyrrhiza	(L.) Schleid.	common duckmeat
Spondias dulcis	Parkinson	Jewish plum
Spondias mombin	L.	yellow mombin
Spondias purpurea	L.	purple mombin
Sporobolus cubensis	Hitchc.	Cuban dropseed
Sporobolus domingensis	(Trin.) Kunth	coral dropseed
Sporobolus indicus	(L.) R. Br.	smut grass
Sporobolus indicus var. indicus	(L.) R. Br.	smut grass
Sporobolus indicus var. pyramidalis	(L.) R. Br.	West Indian dropseed
Sporobolus pyramidatus	(Lam.) Hitchc.	Madagascar dropseed
Sporobolus tenuissimus	(Mart. ex Schrank) Kuntze	tropical dropseed
Sporobolus virginicus	(L.) Kunth	seashore dropseed
Stachys arvensis	(L.) L.	staggerweed
Stachytarpheta cayennensis	(Rich.) Vahl	cayenne porterweed
Stachytarpheta ×hybrida	Moldenke	porterweed
Stachytarpheta jamaicensis	(L.) Vahl	light-blue snakeweed
Stachytarpheta strigosa	Vahl	West Indian porterweed
Stachytarpheta urticifolia	Sims	nettleleaf velvetberry
Stahlia monosperma	(Tul.) Urb.	cobana negra
Stegnosperma cubense	A. Rich.	Cuban tangle
Stelis perpusilliflora	Cogn.	West Indian leach orchid
Stelis pygmaea	Cogn.	pygmy leach orchid
Stellaria antillana	Urb.	West Indian starwort
Stemodia durantifolia	(L.) Sw.	whitewoolly twintip
Stemodia maritima	L.	seaside twintip
Stemodia verticillata	(Mill.) Hassler	whorled twintip
Stenandrium tuberosum	(L.) Urb.	mata espiritista
Stenocereus fimbriatus	(Lam.) Lourteig	Spanish stenocereus
Stenorrhynchos lanceolatum	(Aubl.) Rich.	leafless beaked lady orchid
Stenorrhynchos lanceolatum var. lanceolatum	(Aubl.) Rich.	leafless beaked lady orchid
Stenorrhynchos speciosum	(Jacq.) Rich. ex Spreng.	Latin American lady orchid
Stenotaphrum secundatum	(Walter) Kuntze	St. Augustine grass
Sterculia apetala	(Jacq.) Karst.	Panama tree
Sterculia foetida	L.	hazel sterculia
Sticherus bifidus	(Willd.) Ching	Mexican umbrella fern
Sticherus brevipubis	(Christ) A.R. Sm.	clothed umbrella fern
Stictocardia tiliifolia	(Desr.) Hallier f.	spottedheart
Stigmaphyllon bannisterioides	(L.) C.E. Anderson	egg-leaf Amazonvine
Stigmaphyllon diversifolium	(Kunth) A. Juss.	heartleaf Amazonvine
Stigmaphyllon emarginatum	(Cav.) A. Juss.	monarch Amazonvine
Stigmaphyllon floribundum	(DC.) C.E. Anderson	woolly Amazonvine
Stigmaphyllon puberum	(Rich.) A. Juss.	South American Amazonvine
Struchium sparganophorum	(L.) Kuntze	yerba de faja
Strumpfia maritima	Jacq.	pride of Big Pine
Stylogyne lateriflora	(Sw.) Mez	quiebrahacha
Stylosanthes erecta	P. Beauv.	Nigerian stylo
Stylosanthes hamata	(L.) Taubert	cheesytoes
Stylosanthes viscosa	(L.) Sw.	poorman's friend
Styrax portoricensis	Krug & Urb.	palo de jazmin
Suriana maritima	L.	bay cedar
Swietenia mahagoni	(L.) Jacq.	West Indian mahogany
Symphyotrichum expansum	(Poepp. ex Spreng.) G.L. Nesom	southwestern annual saltmarsh aster
Symphysia racemosa	(Vahl) Stearn	leatherleaf eelvine
Symplocos lanata	Krug & Urb.	nispero cimarron
Symplocos latifolia	Krug & Urb.	broad-leaf sweetleaf
Symplocos martinicensis	Jacq.	Martinique sweetleaf
Symplocos micrantha	Krug & Urb.	aceitunilla
Synedrella nodiflora	(L.) Gaertn.	nodeweed
Syngonium auritum	(L.) Schott	arrowhead vine
Syngonium podophyllum	Schott	American evergreen
Syzygium grande	(Wight) Wight ex Walp.	sea apple
Syzygium jambos	(L.) Alston	Malabar plum
Syzygium malaccense	(L.) Merr. & L.M. Perry	Malaysian apple
Tabebuia aurea	(Manso) Benth. & Hook. f. ex S. Moore	Caribbean trumpet-tree
Tabebuia chrysantha	(Jacq.) G. Nicholson	roble amarillo
Tabebuia donnell-smithii	Rose	primavera
Tabebuia haemantha	(Bertol. ex Spreng.) DC.	roble cimarron
Tabebuia heterophylla	(DC.) Britton	white cedar
Tabebuia rigida	Urb.	roble de sierra
Tabebuia rosea	(Bertol.) DC.	pink trumpet-tree
Tabebuia schumanniana	Urb.	roble colorado
Tabebuia serratifolia	(Vahl) G. Nicholson	yellow poui
Tabernaemontana citrifolia	L.	milkwood
Tabernaemontana divaricata	(L.) R. Br. ex Roem. & Schult.	pinwheelflower
Tagetes erecta	L.	Aztec marigold
Tagetes patula	L.	French marigold
Talinum paniculatum	(Jacq.) Gaertn.	jewels of Opar
Talinum triangulare	(Jacq.) Willd.	Ceylon spinach
Tamarindus indica	L.	tamarind
Tamarix aphylla	(L.) Karst.	Athel tamarisk
Tamarix gallica	L.	French tamarisk
Tamonea boxiana	(Moldenke) Howard	crow broom
Taraxacum officinale	F.H. Wigg.	common dandelion
Tecoma capensis	(Thunb.) Lindl.	Cape honeysuckle
Tecoma stans	(L.) Juss. ex Kunth	yellow trumpetbush
Tectaria cicutaria	(L.) Copeland	button fern
Tectaria estremeriana	Proctor & A.M. Evans	Puerto Rico halberd fern
Tectaria fimbriata	(Willd.) Proctor & Lourteig	least halberd fern
Tectaria heracleifolia	(Willd.) Underw.	broad halberd fern
Tectaria incisa	Cav.	incised halberd fern
Tectaria plantaginea	(Jacq.) Maxon	plantainleaf halberd fern
Tectaria plantaginea var. confluens	(Jacq.) Maxon	plantainleaf halberd fern
Tectaria trifoliata	(L.) Cav.	threeleaf halberd fern
Tectona grandis	L. f.	teak
Teliostachya alopecuroidea	(Vahl) Nees	pata de gallina
Tephrosia candida	DC.	white hoarypea
Tephrosia cinerea	(L.) Pers.	ashen hoarypea
Tephrosia noctiflora	Bojer ex Baker	South African hoarypea
Tephrosia senna	Kunth	anil racimillo
Tephrosia sessiliflora	(Poir.) Hassler	sessileflower hoarypea
Teramnus labialis	(L. f.) Spreng.	blue wiss
Teramnus uncinatus	(L.) Sw.	cresta de gallo blanco
Terminalia catappa	L.	tropical almond
Terminalia ivorensis	A. Chev.	Ivory Coast almond
Terminalia myriocarpa	van Heurck & Müll. Arg.	East Indian almond
Terminalia oblonga	(Ruiz & Pav.) Eichler	Peruvian almond
Ternstroemia heptasepala	Krug & Urb.	saintedwood
Ternstroemia luquillensis	Krug & Urb.	palo colorado
Ternstroemia peduncularis	DC.	copey vera
Ternstroemia stahlii	Krug & Urb.	mamey de cura
Ternstroemia subsessilis	(Britton) Kobuski	el yunque colorado
Tetragastris balsamifera	(Sw.) Oken	masa
Tetragonia tetragonioides	(Pall.) Kuntze	New Zealand spinach
Tetramicra canaliculata	(Aubl.) Urb.	serpentine wallflower orchid
Tetrapterys inaequalis	Cav.	bejuco de sopla
Tetrazygia angustifolia	(Sw.) DC.	stinkingfish
Tetrazygia biflora	(Cogn.) Urb.	Puerto Rico clover ash
Tetrazygia crotonifolia	(Desr.) DC.	hillside clover ash
Tetrazygia elaeagnoides	(Sw.) DC.	krekre
Tetrazygia urbanii	Cogn.	cenizo
Thalassia testudinum	Banks & Sol. ex Koenig	turtlegrass
Thalia geniculata	L.	bent alligator-flag
Thelypteris abdita	Proctor	Rio Abajo maiden fern
Thelypteris abrupta	(Desv.) Proctor	fairybit maiden fern
Thelypteris angustifolia	(Willd.) Proctor	broadleaf maiden fern
Thelypteris balbisii	(Spreng.) Ching	Balbis' maiden fern
Thelypteris brittonae	(Slosson ex Maxon) Alain	Britton's maiden fern
Thelypteris cheilanthoides	(Kunze) Proctor	lip maiden fern
Thelypteris cordata	(Fée) Proctor	heartleaf maiden fern
Thelypteris cordata var. imitata	(Fée) Proctor	heartleaf maiden fern
Thelypteris decussata	(L.) Proctor	glandular maiden fern
Thelypteris deltoidea	(Sw.) Proctor	deltoid maiden fern
Thelypteris dentata	(Forssk.) E.P. St. John	downy maiden fern
Thelypteris germaniana	(Fée) Proctor	German's maiden fern
Thelypteris grandis	A.R. Sm.	stately maiden fern
Thelypteris guadalupensis	(Wikstr.) Proctor	Guadeloupe maiden fern
Thelypteris hastata	(Fée) Proctor	arrowhead maiden fern
Thelypteris hastata var. hastata	(Fée) Proctor	arrowhead maiden fern
Thelypteris hastata var. heterodoxa	(Fée) Proctor	arrowhead maiden fern
Thelypteris hildae	Proctor	limestone maiden fern
Thelypteris hispidula	(Decne.) C.F. Reed	roughhairy maiden fern
Thelypteris hispidula var. hispidula	(Decne.) C.F. Reed	roughhairy maiden fern
Thelypteris hispidula var. inconstans	(Decne.) C.F. Reed	roughhairy maiden fern
Thelypteris inabonensis	Proctor	cordillera maiden fern
Thelypteris interrupta	(Willd.) K. Iwats.	Willdenow's maiden fern
Thelypteris ×invisa	(Sw.) Proctor (pro sp.)	maiden fern
Thelypteris kunthii	(Desv.) Morton	Kunth's maiden fern
Thelypteris leptocladia	(Fée) Proctor	thicket maiden fern
Thelypteris linkiana	(C. Presl) R. Tryon	Link's maiden fern
Thelypteris namatophila	Proctor	Maricao maiden fern
Thelypteris nephrodioides	(Klotzsch) Proctor	graygreen maiden fern
Thelypteris opposita	(Vahl) Ching	oppositeleaf maiden fern
Thelypteris patens	(Sw.) Small ex R.P. St. John	gridscale maiden fern
Thelypteris pennata	(Poir.) Morton	graceful maiden fern
Thelypteris piedrensis	(C. Chr.) Morton	Cuban maiden fern
Thelypteris poiteana	(Bory) Proctor	darkgreen maiden fern
Thelypteris reptans	(J.F. Gmel.) Morton	creeping maiden fern
Thelypteris reptans var. reptans	(J.F. Gmel.) Morton	creeping maiden fern
Thelypteris reptans var. tenera	(J.F. Gmel.) Morton	creeping maiden fern
Thelypteris resinifera	(Desv.) Proctor	resinous maiden fern
Thelypteris reticulata	(L.) Proctor	latticevein fern
Thelypteris retroflexa	(L.) Proctor & Lourteig	spleenwort maiden fern
Thelypteris rheophyta	Proctor	Rio Inabon maiden fern
Thelypteris ×rolandii	(C. Chr.) R. Tryon	maiden fern
Thelypteris rudis	(Kunze) Proctor	red maiden fern
Thelypteris sancta	(L.) Ching	Caribbean maiden fern
Thelypteris sclerophylla	(Poepp. ex Spreng.) Morton	stiff maiden fern
Thelypteris serra	(Sw.) R.P. St. John	Jamaican maiden fern
Thelypteris serrata	(Cav.) Alston	toothed latticevein fern
Thelypteris tetragona	(Sw.) Small	freetip maiden fern
Thelypteris verecunda	Proctor	Barrio Charcas maiden fern
Thelypteris yaucoensis	Proctor	Puerto Rico maiden fern
Themeda arguens	(L.) Hack.	Christmas grass
Theobroma cacao	L.	cacao
Thespesia grandiflora	DC.	maga
Thespesia populnea	(L.) Sol. ex Corrêa	Portia tree
Thevetia peruviana	(Pers.) K. Schum.	luckynut
Thouinia striata	Radlk.	ceboruquillo
Thouinia striata var. portoricensis	Radlk.	Puerto Rico ceboruquillo
Thouinia striata var. striata	Radlk.	ceboruquillo
Thunbergia alata	Bojer ex Sims	blackeyed Susan vine
Thunbergia erecta	(Benth.) T. Anderson	bush clockvine
Thunbergia fragrans	Roxb.	whitelady
Thunbergia grandiflora	Roxb.	Bengal trumpet
Tibouchina granulosa	(Desr.) Cogn.	Brazilian glorytree
Tibouchina urvilleana	(DC.) Cogn.	princess-flower
Tillandsia ariza-juliae	L.B. Sm. & Jiménez	wand airplant
Tillandsia bartramii	Elliott	Bartram's airplant
Tillandsia borinquensis	Cedeño-Mald. & Proctor	fescue airplant
Tillandsia bulbosa	Hook.	bulbous airplant
Tillandsia fasciculata	Sw.	giant airplant
Tillandsia fasciculata var. fasciculata	Sw.	giant airplant
Tillandsia fasciculata var. venosispica	Sw.	giant airplant
Tillandsia flexuosa	Sw.	twisted airplant
Tillandsia lineatispica	Mez	pinon
Tillandsia polystachia	(L.) L.	parásita
Tillandsia pruinosa	Sw.	fuzzywuzzy airplant
Tillandsia recurvata	(L.) L.	small ballmoss
Tillandsia setacea	Sw.	southern needleleaf
Tillandsia tenuifolia	L.	narrowleaf airplant
Tillandsia usneoides	(L.) L.	Spanish moss
Tillandsia utriculata	L.	spreading airplant
Tillandsia variabilis	Schltdl.	leatherleaf airplant
Tithonia diversifolia	(Hemsl.) A. Gray	tree marigold
Tithonia rotundifolia	(Mill.) S.F. Blake	clavel de muerto
Tolumnia prionochila	(Kraenzlin) G.J. Braem	tropical dancing-lady orchid
Tolumnia variegata	(Sw.) G.J. Braem	harlequin dancing-lady orchid
Toona ciliata	Roem.	Australian redcedar
Toona ciliata ssp. ciliata var. australis	Roem.	Australian redcedar
Torralbasia cuneifolia	(C. Wright) Krug & Urb.	boje
Tournefortia bicolor	Sw.	niguita
Tournefortia filiflora	Griseb.	cold withe
Tournefortia hirsutissima	L.	chiggery grapes
Tournefortia laurifolia	Vent.	laurel-leaf soldierbush
Tournefortia maculata	Jacq.	bejuco de masa
Tournefortia scabra	Lam.	West Indian soldierbush
Tournefortia volubilis	L.	twining soldierbush
Tradescantia pallida	(Rose) D.R. Hunt	purple queen
Tradescantia spathacea	Sw.	boatlily
Tradescantia zanonia	(L.) Sw.	cohitre blanco
Tradescantia zebrina	hort. ex Bosse	inchplant
Tragia volubilis	L.	fireman
Tragus berteronianus	Schult.	spiked bur grass
Trema lamarckiana	(Schult.) Blume	Lamarck's trema
Trema micrantha	(L.) Blume	Jamaican nettletree
Trianthema portulacastrum	L.	desert horsepurslane
Tribulus cistoides	L.	Jamaican feverplant
Trichilia hirta	L.	broomstick
Trichilia pallida	Sw.	gaita
Trichilia triacantha	Urb.	bariaco
Trichomanes alatum	Sw.	winged bristle fern
Trichomanes angustifrons	(Fée) W. Boer	royal bristle fern
Trichomanes capillaceum	L.	treetrunk bristle fern
Trichomanes crispum	L.	crisped bristle fern
Trichomanes holopterum	Kunze	entirewing bristle fern
Trichomanes hookeri	C. Presl	Hooker's bristle fern
Trichomanes hymenoides	Hedw.	parchment bristle fern
Trichomanes hymenophylloides	Bosch	thinleaf bristle fern
Trichomanes kapplerianum	Sturm	Kappler's bristle fern
Trichomanes krausii	Hook. & Grev.	treemoss bristle fern
Trichomanes lineolatum	(Bosch) Hook.	lined bristle fern
Trichomanes membranaceum	L.	scale edge bristle fern
Trichomanes ovale	(Fourn.) W. Boer	eggleaf bristle fern
Trichomanes padronii	Proctor	Padron's bristle fern
Trichomanes pinnatum	Hedw.	tansy bristle fern
Trichomanes polypodioides	L.	jeweled bristle fern
Trichomanes punctatum	Poir.	dotted bristle fern
Trichomanes pusillum	Sw.	sidesaddle bristle fern
Trichomanes radicans	Sw.	aerialroot bristle fern
Trichomanes rigidum	Sw.	stiff bristle fern
Trichomanes robustum	Fourn.	robust bristle fern
Trichomanes scandens	L.	climbing bristle fern
Trichosalpinx dura	(Lindl.) Luer	Colombian bonnet orchid
Trichostigma octandrum	(L.) H. Walt.	hoopvine
Tridax procumbens	L.	coatbuttons
Trifolium pratense	L.	red clover
Trimezia steyermarkii	R.C. Foster	Steyermark's trimezia
Triphasia trifolia	(Burm. f.) P. Wilson	limeberry
Triphora amazonica	Schltr.	broadleaf noddingcaps
Triphora hassleriana	(Cogn.) Schltr.	Hassler's noddingcaps
Triphora surinamensis	(Lindl.) Britton	Hernando County noddingcaps
Triplaris cumingiana	Fisch. & C.A. Mey. ex C.A. Mey.	ant tree
Triplophyllum funestum	(Kunze) Holttum	fountain fern
Tripogandra serrulata	(Vahl) Handlos	pink Trinity
Tripsacum fasciculatum	Trin. ex Asch.	Guatemalan gamagrass
Tripsacum latifolium	Hitchc.	wideleaf gamagrass
Triticum aestivum	L.	common wheat
Triumfetta lappula	L.	grandcousin
Triumfetta rhomboidea	Jacq.	diamond burbark
Triumfetta semitriloba	Jacq.	Sacramento burbark
Tropaeolum majus	L.	nasturtium
Trophis racemosa	(L.) Urb.	white ramoon
Tropidia polystachya	(Sw.) Ames	young palm orchid
Turbina corymbosa	(L.) Raf.	Christmasvine
Turnera diffusa var. diffusa	Willd. ex Schult.	damiana
Turnera diffusa	Willd. ex Schult.	damiana
Turnera pumilea	L.	yellow alder
Turnera ulmifolia	L.	ramgoat dashalong
Turpinia occidentalis	(Sw.) G. Don	muttonwood
Tynanthus polyanthus	(Bureau) Sandw.	bejuco de clavo
Typha domingensis	Pers.	southern cattail
Urena lobata	L.	Caesarweed
Urena sinuata	L.	bur mallow
Urera baccifera	(L.) Gaudich.	scratchbush
Urera caracasana	(Jacq.) Gaudich. ex Griseb.	flameberry
Urera chlorocarpa	Urb.	ortiga
Urochloa adspersa	(Trin.) R. Webster	Dominican signalgrass
Urochloa arrecta	(Hack. ex T. Dur. & Schinz) O. Morrone & F. Zuloaga	African signalgrass
Urochloa brizantha	(Hochst. ex A. Rich.) R. Webster	palisade grass
Urochloa decumbens	(Stapf) R. Webster	spreading liverseed grass
Urochloa distachya	(L.) T.Q. Nguyen	tropical signalgrass
Urochloa fusca	(Sw.) B.F. Hansen & Wunderlin	browntop signalgrass
Urochloa maxima	(Jacq.) R. Webster	guineagrass
Urochloa mosambicensis	(Hack.) Dandy	African liverseed grass
Urochloa mutica	(Forssk.) T.Q. Nguyen	para grass
Urochloa plantaginea	(Link) R. Webster	plantain signalgrass
Urochloa reptans	(L.) Stapf	sprawling signalgrass
Utricularia gibba	L.	humped bladderwort
Utricularia juncea	Vahl	southern bladderwort
Utricularia pusilla	Vahl	tiny bladderwort
Utricularia subulata	L.	zigzag bladderwort
Valeriana scandens	L.	Florida valerian
Vangueria madagascariensis	J.F. Gmel.	voa vanga
Vanilla barbellata	Rchb. f.	wormvine orchid
Vanilla claviculata	(W. Wright) Sw.	green withe
Vanilla dilloniana	Correll	leafless vanilla
Vanilla mexicana	Mill.	Mexican vanilla
Vanilla planifolia	Jacks.	vanilla
Vanilla poitaei	Rchb. f.	Poit's vanilla
Vanilla pompona	Schiede	West Indian vanilla
Verbena bonariensis	L.	purpletop vervain
Verbena incompta	P.W. Michael	purpletop vervain
Verbena rigida	Spreng.	tuberous vervain
Verbena scabra	Vahl	sandpaper vervain
Verbesina alata	L.	capitaneja
Verbesina encelioides	(Cav.) Benth. & Hook. f. ex A. Gray	golden crownbeard
Vernicia fordii	(Hemsl.) Airy-Shaw	tungoil tree
Vernonia albicaulis	Pers.	Santa Maria
Vernonia borinquensis	Urb.	Puerto Rico ironweed
Vernonia proctori	Urbatsch	Proctor's ironweed
Vernonia sericea	Rich.	longshoot
Veronica peregrina	L.	neckweed
Vetiveria zizanioides	(L.) Nash	vetivergrass
Vigna adenantha	(G. Mey.) Marechal, Mascherpa & Stanier	wild pea
Vigna antillana	(Urb.) Fawc. & Rendle	Antilles bean
Vigna hosei	(Craib) Backer	Sarawak bean
Vigna juruana	(Harms) Verdc.	tropical cowpea
Vigna longifolia	(Benth.) Verdc.	longleaf cowpea
Vigna luteola	(Jacq.) Benth.	hairypod cowpea
Vigna marina	(Burm. f.) Merr.	notched cowpea
Vigna peduncularis	(Kunth) Fawc. & Rendle	purple cowpea
Vigna unguiculata	(L.) Walp.	cowpea
Vigna vexillata	(L.) A. Rich.	zombi pea
Viola odorata	L.	sweet violet
Vitex agnus-castus	L.	lilac chastetree
Vitex agnus-castus var. agnus-castus	L.	lilac chastetree
Vitex divaricata	Sw.	higuerillo
Vitex parviflora	Juss.	smallflower chastetree
Vitis tiliifolia	Humb. & Bonpl. ex Schult.	West Indian grape
Vitis vinifera	L.	wine grape
Vittaria costata	Kunze	redscale shoestring fern
Vittaria graminifolia	Kaulf.	grass fern
Vittaria lineata	(L.) Sm.	shoestring fern
Vittaria remota	Fée	purplestem shoestring fern
Voyria aphylla	(Jacq.) Pers.	leafless ghostplant
Voyria parasitica	(Schltdl. & Cham.) Ruyters & Maas	parasitic ghostplant
Voyria tenella	Hook.	Puerto Rico ghostplant
Vriesea macrostachya	(Bello) Mez	parasita
Vriesea proctorii	(Cedeño-Mald.) Acev.-Rodr.	Proctor's vriesea
Vriesea ringens	(Griseb.) Harms	pirigallo
Vriesea sintenisii	(Baker) L.B. Sm. & Pittendr.	barkplant
Vulpia bromoides	(L.) Gray	brome fescue
Waldsteinia pendula	(Urb.) Mez	nodding barren strawberry
Wallenia lamarckiana	(A. DC.) Mez	jacanillo
Wallenia yunquensis	(Urb.) Mez	el yunque jacanillo
Waltheria calcicola	Urb.	raichie
Waltheria indica	L.	uhaloa
Websteria confervoides	(Poir.) S. Hooper	algal bulrush
Wedelia fruticosa	Jacq.	coastal plain creepingoxeye
Wedelia lanceolata	DC.	riverbank creepingoxeye
Wedelia parviflora	Rich.	smallflower creepingoxeye
Wedelia reticulata	DC.	manazanilla del monte
Weinmannia pinnata	L.	bastard briziletto
Wissadula amplissima	(L.) R.E. Fries	big yellow velvetleaf
Wissadula periplocifolia	(L.) C. Presl ex Thwaites	white velvetleaf
Wolffia brasiliensis	Weddell	Brazilian watermeal
Wolffiella lingulata	(Hegelm.) Hegelm.	tongueshape bogmat
Wolffiella welwitschii	(Hegelm.) Monod	pond bogmat
Wullschlaegelia aphylla	(Sw.) Rchb. f.	leafless orchid
Xanthium strumarium	L.	rough cocklebur
Xanthium strumarium var. glabratum	L.	rough cocklebur
Xanthosoma atrovirens	K. Koch & Bouché	yautia amarilla
Xanthosoma brasiliense	(Desf.) Engl.	Tahitian spinach
Xanthosoma caracu	K. Koch & Bouché	yautia horqueta
Xanthosoma helleborifolium	(Jacq.) Schott	belembe silvestre
Xanthosoma sagittifolium	(L.) Schott	arrowleaf elephant's ear
Xanthosoma undipes	(K. Koch) K. Koch	tall elephant's ear
Xanthosoma violaceum	Schott	purplestem taro
Xenostegia tridentata	(L.) Austin & Staples	African morningvine
Ximenia americana	L.	tallow wood
Xiphidium caeruleum	Aubl.	cola de paloma
Xylosma buxifolia	A. Gray	mucha-gente
Xylosma pachyphylla	(Krug & Urb.) Urb.	spiny logwood
Xylosma schaefferioides	A. Gray	white logwood
Xylosma schwaneckeana	(Krug & Urb.) Urb.	Schwaneck's logwood
Xyris caroliniana	Walter	Carolina yelloweyed grass
Xyris difformis	Chapm.	bog yelloweyed grass
Xyris difformis var. curtissii	Chapm.	Curtiss' yelloweyed grass
Xyris elliottii	Chapm.	Elliott's yelloweyed grass
Xyris jupicai	Rich.	Richard's yelloweyed grass
Youngia japonica	(L.) DC.	Oriental false hawksbeard
Yucca aloifolia	L.	aloe yucca
Yucca gloriosa	L.	moundlily yucca
Yucca guatemalensis	Baker	bluestem yucca
Zamia amblyphyllidia	D.W. Stev.	zamia
Zamia portoricensis	Urb.	marunguey
Zamia pumila	L.	coontie
Zantedeschia aethiopica	(L.) Spreng.	calla lily
Zanthoxylum bifoliolatum	Leonard	Maricao pricklyash
Zanthoxylum caribaeum	Lam.	prickly yellow
Zanthoxylum flavum	Vahl	West Indian satinwood
Zanthoxylum martinicense	(Lam.) DC.	white pricklyash
Zanthoxylum monophyllum	(Lam.) P. Wilson	yellow prickle
Zanthoxylum punctatum	Vahl	dotted pricklyash
Zanthoxylum spinifex	(Jacq.) DC.	niaragato
Zanthoxylum thomasianum	(Krug & Urb.) Krug & Urb. ex P. Wilson	St. Thomas pricklyash
Zapoteca portoricensis	(Jacq.) H.M. Hern.	white stickpea
Zea mays	L.	corn
Zephyranthes citrina	Baker	citron zephyrlily
Zephyranthes grandiflora	Lindl.	rosepink zephyrlily
Zephyranthes proctorii	Acev.-Rodr. & M.T. Strong	Proctor's zephyrlily
Zephyranthes puertoricensis	Traub	Puerto Rico zephyrlily
Zephyranthes rosea	Lindl.	Cuban zephyrlily
Zeuxine strateumatica	(L.) Schltr.	soldier's orchid
Zingiber montanum	(J. Koenig) Link ex A. Dietr.	Cassumunar ginger
Zingiber officinale	Roscoe	garden ginger
Zingiber zerumbet	(L.) Sm.	bitter ginger
Zinnia peruviana	(L.) L.	Peruvian zinnia
Zinnia violacea	Cav.	elegant zinnia
Ziziphus mauritiana	Lam.	Indian jujube
Ziziphus reticulata	(Vahl) DC.	cacao rojo
Ziziphus rignonii	Delponte	soana
Ziziphus taylorii	(Britton) M.C. Johnst.	Taylor's jujube
Zornia gemella	Vogel	zarzabacoa de dos hojas
Zornia reticulata	Sm.	zarzabacoa de dos hojas
Zoysia matrella	(L.) Merr.	Manila grass
Zoysia matrella var. matrella	(L.) Merr.	Manila grass
Zoysia tenuifolia	Willd. ex Thiele	Mascarene grass
Zygophlebia sectifrons	(Kunze ex Mett.) Bishop	octopus fern
